Order_ID,Date,Month,Year,Customer_ID,Product_ID,Category,Quantity,Unit_Price,Discount,Sales_Amount
829,2025-04-30,4,2025,C101,P222,C Formulations,6,24.42,0.2,117.22
829,2025-04-30,4,2025,C101,P016,Minerals,6,33.91,0.2,162.77
830,2025-12-30,12,2025,C065,P163,Nutritional Accessories,6,21.74,0.05,123.92
830,2025-12-30,12,2025,C065,P172,Minerals,1,28.33,0.05,26.91
831,2025-02-21,2,2025,C128,P242,Essential Fatty Acids,4,33.87,0.1,121.93
831,2025-02-21,2,2025,C128,P184,C Formulations,2,29.06,0.1,52.31
831,2025-02-21,2,2025,C128,P228,Herbs,1,25.1,0.1,22.59
831,2025-02-21,2,2025,C128,P226,B Formulations,1,20.59,0.1,18.53
831,2025-02-21,2,2025,C128,P070,Herbs,2,15.83,0.1,28.49
831,2025-02-21,2,2025,C128,P229,Multiple Formulas,3,10.73,0.1,28.97
831,2025-02-21,2,2025,C128,P008,Minerals,2,9.48,0.1,17.06
831,2025-02-21,2,2025,C128,P040,C Formulations,3,8.62,0.1,23.27
832,2025-09-09,9,2025,C141,P099,Herbs,1,16.66,0.1,14.99
833,2025-08-04,8,2025,C009,P205,D3 Formulations,3,13.18,0.1,35.59
833,2025-08-04,8,2025,C009,P107,Herbs,1,20.58,0.1,18.52
834,2025-05-29,5,2025,C016,P139,Essential Fatty Acids,2,21.03,0.05,39.96
835,2025-07-17,7,2025,C038,P190,Herbs,2,30.24,0.1,54.43
835,2025-07-17,7,2025,C038,P083,Minerals,3,25.24,0.1,68.15
836,2025-10-27,10,2025,C057,P218,Minerals,5,11.02,0.2,44.08
836,2025-10-27,10,2025,C057,P233,D3 Formulations,4,22.99,0.2,73.57
836,2025-10-27,10,2025,C057,P021,Herbs,1,7.07,0.2,5.66
836,2025-10-27,10,2025,C057,P075,Minerals,2,28.62,0.2,45.79
837,2025-03-04,3,2025,C028,P047,Nutritional Accessories,1,6.48,0.1,5.83
837,2025-03-04,3,2025,C028,P167,Nutritional Accessories,3,7.08,0.1,19.12
837,2025-03-04,3,2025,C028,P248,Multiple Formulas,3,8.74,0.1,23.6
837,2025-03-04,3,2025,C028,P057,Nutritional Accessories,2,9.29,0.1,16.72
837,2025-03-04,3,2025,C028,P162,Multiple Formulas,6,19.5,0.1,105.3
837,2025-03-04,3,2025,C028,P063,Minerals,5,22.1,0.1,99.45
837,2025-03-04,3,2025,C028,P178,C Formulations,6,21.68,0.1,117.07
837,2025-03-04,3,2025,C028,P187,B Formulations,4,8.28,0.1,29.81
838,2025-11-14,11,2025,C157,P021,Herbs,6,7.07,0.12,37.33
838,2025-11-14,11,2025,C157,P209,Herbs,3,9.37,0.12,24.74
838,2025-11-14,11,2025,C157,P191,Essential Fatty Acids,6,26.18,0.12,138.23
839,2025-05-29,5,2025,C036,P033,D3 Formulations,1,28.09,0.0,28.09
839,2025-05-29,5,2025,C036,P161,Essential Fatty Acids,1,7.04,0.0,7.04
839,2025-05-29,5,2025,C036,P111,Nutritional Accessories,1,26.95,0.0,26.95
840,2025-12-27,12,2025,C115,P104,D3 Formulations,4,31.87,0.05,121.11
840,2025-12-27,12,2025,C115,P160,D3 Formulations,4,22.77,0.05,86.53
840,2025-12-27,12,2025,C115,P062,Essential Fatty Acids,3,29.7,0.05,84.64
841,2025-12-21,12,2025,C025,P172,Minerals,1,28.33,0.05,26.91
841,2025-12-21,12,2025,C025,P229,Multiple Formulas,1,10.73,0.05,10.19
841,2025-12-21,12,2025,C025,P029,Nutritional Accessories,2,20.19,0.05,38.36
841,2025-12-21,12,2025,C025,P152,C Formulations,2,29.15,0.05,55.38
841,2025-12-21,12,2025,C025,P165,B Formulations,2,23.13,0.05,43.95
841,2025-12-21,12,2025,C025,P039,Multiple Formulas,10,21.54,0.05,204.63
841,2025-12-21,12,2025,C025,P128,Multiple Formulas,2,30.68,0.05,58.29
841,2025-12-21,12,2025,C025,P182,Essential Fatty Acids,6,20.97,0.05,119.53
842,2025-07-29,7,2025,C111,P236,D3 Formulations,3,17.26,0.05,49.19
842,2025-07-29,7,2025,C111,P104,D3 Formulations,3,31.87,0.05,90.83
842,2025-07-29,7,2025,C111,P066,B Formulations,3,8.7,0.05,24.8
842,2025-07-29,7,2025,C111,P098,D3 Formulations,1,8.72,0.05,8.28
843,2025-01-14,1,2025,C081,P047,Nutritional Accessories,1,6.48,0.1,5.83
843,2025-01-14,1,2025,C081,P070,Herbs,2,15.83,0.1,28.49
844,2025-03-28,3,2025,C056,P164,D3 Formulations,1,14.31,0.12,12.59
844,2025-03-28,3,2025,C056,P188,Essential Fatty Acids,3,6.74,0.12,17.79
844,2025-03-28,3,2025,C056,P250,C Formulations,1,8.06,0.12,7.09
845,2025-08-01,8,2025,C061,P107,Herbs,1,20.58,0.05,19.55
845,2025-08-01,8,2025,C061,P071,B Formulations,3,16.13,0.05,45.97
845,2025-08-01,8,2025,C061,P210,Minerals,10,7.33,0.05,69.63
845,2025-08-01,8,2025,C061,P083,Minerals,1,25.24,0.05,23.98
845,2025-08-01,8,2025,C061,P046,D3 Formulations,5,25.65,0.05,121.84
845,2025-08-01,8,2025,C061,P168,Essential Fatty Acids,10,29.86,0.05,283.67
845,2025-08-01,8,2025,C061,P250,C Formulations,1,8.06,0.05,7.66
845,2025-08-01,8,2025,C061,P090,B Formulations,1,26.65,0.05,25.32
845,2025-08-01,8,2025,C061,P117,Multiple Formulas,1,33.66,0.05,31.98
845,2025-08-01,8,2025,C061,P016,Minerals,2,33.91,0.05,64.43
845,2025-08-01,8,2025,C061,P031,Minerals,1,13.02,0.05,12.37
845,2025-08-01,8,2025,C061,P148,C Formulations,6,31.15,0.05,177.55
845,2025-08-01,8,2025,C061,P085,Essential Fatty Acids,1,10.66,0.05,10.13
845,2025-08-01,8,2025,C061,P111,Nutritional Accessories,1,26.95,0.05,25.6
845,2025-08-01,8,2025,C061,P093,B Formulations,1,27.65,0.05,26.27
846,2025-08-29,8,2025,C010,P143,D3 Formulations,3,26.37,0.05,75.15
846,2025-08-29,8,2025,C010,P162,Multiple Formulas,1,19.5,0.05,18.52
846,2025-08-29,8,2025,C010,P089,D3 Formulations,4,12.5,0.05,47.5
846,2025-08-29,8,2025,C010,P191,Essential Fatty Acids,2,26.18,0.05,49.74
847,2025-10-21,10,2025,C151,P003,Minerals,1,30.96,0.12,27.24
847,2025-10-21,10,2025,C151,P224,D3 Formulations,1,16.86,0.12,14.84
848,2025-02-11,2,2025,C127,P125,Minerals,10,30.74,0.2,245.92
848,2025-02-11,2,2025,C127,P238,Herbs,1,19.29,0.2,15.43
849,2025-06-11,6,2025,C019,P236,D3 Formulations,1,17.26,0.05,16.4
849,2025-06-11,6,2025,C019,P216,Minerals,6,20.26,0.05,115.48
849,2025-06-11,6,2025,C019,P083,Minerals,3,25.24,0.05,71.93
849,2025-06-11,6,2025,C019,P039,Multiple Formulas,2,21.54,0.05,40.93
849,2025-06-11,6,2025,C019,P136,Minerals,5,23.84,0.05,113.24
850,2025-10-28,10,2025,C102,P203,Essential Fatty Acids,2,23.74,0.1,42.73
851,2025-06-18,6,2025,C100,P060,Minerals,2,13.48,0.2,21.57
851,2025-06-18,6,2025,C100,P182,Essential Fatty Acids,1,20.97,0.2,16.78
852,2025-03-22,3,2025,C055,P111,Nutritional Accessories,1,26.95,0.12,23.72
852,2025-03-22,3,2025,C055,P198,D3 Formulations,1,25.15,0.12,22.13
852,2025-03-22,3,2025,C055,P183,Herbs,6,15.37,0.12,81.15
852,2025-03-22,3,2025,C055,P035,Herbs,6,27.12,0.12,143.19
852,2025-03-22,3,2025,C055,P012,Essential Fatty Acids,1,21.04,0.12,18.52
852,2025-03-22,3,2025,C055,P207,Nutritional Accessories,6,27.98,0.12,147.73
852,2025-03-22,3,2025,C055,P124,Essential Fatty Acids,2,33.94,0.12,59.73
852,2025-03-22,3,2025,C055,P065,Essential Fatty Acids,2,13.01,0.12,22.9
852,2025-03-22,3,2025,C055,P236,D3 Formulations,3,17.26,0.12,45.57
852,2025-03-22,3,2025,C055,P127,B Formulations,4,17.17,0.12,60.44
853,2025-04-20,4,2025,C154,P040,C Formulations,1,8.62,0.15,7.33
853,2025-04-20,4,2025,C154,P213,Minerals,5,26.41,0.15,112.24
854,2025-10-09,10,2025,C176,P068,Multiple Formulas,3,32.11,0.1,86.7
854,2025-10-09,10,2025,C176,P217,D3 Formulations,2,19.73,0.1,35.51
855,2025-01-22,1,2025,C047,P234,D3 Formulations,1,33.27,0.05,31.61
855,2025-01-22,1,2025,C047,P243,D3 Formulations,3,32.26,0.05,91.94
855,2025-01-22,1,2025,C047,P179,Multiple Formulas,1,24.49,0.05,23.27
855,2025-01-22,1,2025,C047,P147,C Formulations,10,29.49,0.05,280.15
855,2025-01-22,1,2025,C047,P055,Essential Fatty Acids,1,9.99,0.05,9.49
855,2025-01-22,1,2025,C047,P007,Minerals,2,12.44,0.05,23.64
855,2025-01-22,1,2025,C047,P048,Essential Fatty Acids,2,20.85,0.05,39.62
855,2025-01-22,1,2025,C047,P219,Nutritional Accessories,1,18.58,0.05,17.65
856,2025-06-13,6,2025,C033,P036,Minerals,6,16.67,0.12,88.02
856,2025-06-13,6,2025,C033,P182,Essential Fatty Acids,10,20.97,0.12,184.54
856,2025-06-13,6,2025,C033,P220,Essential Fatty Acids,2,17.56,0.12,30.91
856,2025-06-13,6,2025,C033,P217,D3 Formulations,4,19.73,0.12,69.45
857,2025-06-17,6,2025,C109,P101,Essential Fatty Acids,2,13.08,0.1,23.54
857,2025-06-17,6,2025,C109,P066,B Formulations,3,8.7,0.1,23.49
858,2025-01-14,1,2025,C054,P145,Nutritional Accessories,1,14.51,0.1,13.06
859,2025-10-03,10,2025,C052,P015,Nutritional Accessories,1,34.18,0.1,30.76
859,2025-10-03,10,2025,C052,P126,Nutritional Accessories,2,14.54,0.1,26.17
859,2025-10-03,10,2025,C052,P125,Minerals,1,30.74,0.1,27.67
859,2025-10-03,10,2025,C052,P113,Nutritional Accessories,3,6.71,0.1,18.12
860,2025-12-24,12,2025,C025,P052,Herbs,5,26.04,0.0,130.2
861,2025-05-31,5,2025,C076,P240,Nutritional Accessories,3,33.3,0.1,89.91
861,2025-05-31,5,2025,C076,P008,Minerals,3,9.48,0.1,25.6
861,2025-05-31,5,2025,C076,P197,B Formulations,1,26.72,0.1,24.05
861,2025-05-31,5,2025,C076,P007,Minerals,2,12.44,0.1,22.39
861,2025-05-31,5,2025,C076,P148,C Formulations,1,31.15,0.1,28.04
861,2025-05-31,5,2025,C076,P185,Multiple Formulas,1,13.85,0.1,12.46
861,2025-05-31,5,2025,C076,P158,B Formulations,1,16.89,0.1,15.2
861,2025-05-31,5,2025,C076,P073,Multiple Formulas,2,32.02,0.1,57.64
861,2025-05-31,5,2025,C076,P036,Minerals,2,16.67,0.1,30.01
861,2025-05-31,5,2025,C076,P180,C Formulations,4,27.06,0.1,97.42
861,2025-05-31,5,2025,C076,P066,B Formulations,1,8.7,0.1,7.83
861,2025-05-31,5,2025,C076,P214,Essential Fatty Acids,1,19.75,0.1,17.78
861,2025-05-31,5,2025,C076,P179,Multiple Formulas,6,24.49,0.1,132.25
861,2025-05-31,5,2025,C076,P125,Minerals,1,30.74,0.1,27.67
861,2025-05-31,5,2025,C076,P045,D3 Formulations,1,23.14,0.1,20.83
862,2025-04-22,4,2025,C176,P186,Minerals,1,18.73,0.0,18.73
862,2025-04-22,4,2025,C176,P083,Minerals,6,25.24,0.0,151.44
862,2025-04-22,4,2025,C176,P143,D3 Formulations,1,26.37,0.0,26.37
862,2025-04-22,4,2025,C176,P081,Essential Fatty Acids,6,6.27,0.0,37.62
862,2025-04-22,4,2025,C176,P059,C Formulations,3,31.44,0.0,94.32
862,2025-04-22,4,2025,C176,P049,Herbs,2,12.57,0.0,25.14
862,2025-04-22,4,2025,C176,P132,Minerals,2,33.15,0.0,66.3
862,2025-04-22,4,2025,C176,P079,Essential Fatty Acids,1,32.06,0.0,32.06
862,2025-04-22,4,2025,C176,P240,Nutritional Accessories,1,33.3,0.0,33.3
862,2025-04-22,4,2025,C176,P236,D3 Formulations,3,17.26,0.0,51.78
863,2025-08-24,8,2025,C047,P018,Nutritional Accessories,3,20.42,0.2,49.01
863,2025-08-24,8,2025,C047,P054,D3 Formulations,4,33.17,0.2,106.14
864,2025-07-10,7,2025,C157,P097,B Formulations,2,22.48,0.15,38.22
864,2025-07-10,7,2025,C157,P153,Multiple Formulas,1,24.85,0.15,21.12
864,2025-07-10,7,2025,C157,P076,B Formulations,3,24.62,0.15,62.78
864,2025-07-10,7,2025,C157,P186,Minerals,3,18.73,0.15,47.76
865,2025-06-16,6,2025,C132,P149,Multiple Formulas,2,32.48,0.15,55.22
865,2025-06-16,6,2025,C132,P023,B Formulations,2,20.58,0.15,34.99
865,2025-06-16,6,2025,C132,P162,Multiple Formulas,1,19.5,0.15,16.58
866,2025-08-11,8,2025,C176,P161,Essential Fatty Acids,3,7.04,0.2,16.9
867,2025-12-05,12,2025,C048,P064,Multiple Formulas,4,21.36,0.15,72.62
867,2025-12-05,12,2025,C048,P238,Herbs,1,19.29,0.15,16.4
867,2025-12-05,12,2025,C048,P079,Essential Fatty Acids,2,32.06,0.15,54.5
867,2025-12-05,12,2025,C048,P141,Nutritional Accessories,3,27.48,0.15,70.07
867,2025-12-05,12,2025,C048,P054,D3 Formulations,1,33.17,0.15,28.19
867,2025-12-05,12,2025,C048,P014,C Formulations,2,16.55,0.15,28.14
867,2025-12-05,12,2025,C048,P202,Nutritional Accessories,3,22.08,0.15,56.3
867,2025-12-05,12,2025,C048,P162,Multiple Formulas,1,19.5,0.15,16.58
868,2025-10-20,10,2025,C074,P246,Herbs,4,8.92,0.2,28.54
868,2025-10-20,10,2025,C074,P138,Multiple Formulas,2,10.06,0.2,16.1
868,2025-10-20,10,2025,C074,P176,Herbs,2,7.5,0.2,12.0
868,2025-10-20,10,2025,C074,P046,D3 Formulations,10,25.65,0.2,205.2
868,2025-10-20,10,2025,C074,P182,Essential Fatty Acids,1,20.97,0.2,16.78
868,2025-10-20,10,2025,C074,P070,Herbs,4,15.83,0.2,50.66
868,2025-10-20,10,2025,C074,P069,D3 Formulations,3,24.36,0.2,58.46
868,2025-10-20,10,2025,C074,P160,D3 Formulations,2,22.77,0.2,36.43
868,2025-10-20,10,2025,C074,P088,Multiple Formulas,10,24.91,0.2,199.28
868,2025-10-20,10,2025,C074,P011,C Formulations,1,15.37,0.2,12.3
869,2025-06-05,6,2025,C119,P086,C Formulations,10,21.91,0.15,186.24
869,2025-06-05,6,2025,C119,P186,Minerals,1,18.73,0.15,15.92
869,2025-06-05,6,2025,C119,P141,Nutritional Accessories,3,27.48,0.15,70.07
869,2025-06-05,6,2025,C119,P146,Essential Fatty Acids,1,29.47,0.15,25.05
870,2025-07-21,7,2025,C138,P186,Minerals,3,18.73,0.1,50.57
870,2025-07-21,7,2025,C138,P020,C Formulations,1,14.26,0.1,12.83
871,2025-08-29,8,2025,C100,P109,Herbs,5,20.28,0.12,89.23
871,2025-08-29,8,2025,C100,P100,Minerals,1,13.69,0.12,12.05
872,2025-11-29,11,2025,C147,P143,D3 Formulations,1,26.37,0.05,25.05
872,2025-11-29,11,2025,C147,P248,Multiple Formulas,1,8.74,0.05,8.3
872,2025-11-29,11,2025,C147,P136,Minerals,10,23.84,0.05,226.48
872,2025-11-29,11,2025,C147,P124,Essential Fatty Acids,1,33.94,0.05,32.24
872,2025-11-29,11,2025,C147,P127,B Formulations,4,17.17,0.05,65.25
872,2025-11-29,11,2025,C147,P093,B Formulations,4,27.65,0.05,105.07
872,2025-11-29,11,2025,C147,P053,C Formulations,4,17.22,0.05,65.44
872,2025-11-29,11,2025,C147,P088,Multiple Formulas,1,24.91,0.05,23.66
872,2025-11-29,11,2025,C147,P048,Essential Fatty Acids,2,20.85,0.05,39.62
872,2025-11-29,11,2025,C147,P071,B Formulations,10,16.13,0.05,153.23
872,2025-11-29,11,2025,C147,P001,Essential Fatty Acids,6,18.39,0.05,104.82
872,2025-11-29,11,2025,C147,P240,Nutritional Accessories,1,33.3,0.05,31.63
872,2025-11-29,11,2025,C147,P188,Essential Fatty Acids,10,6.74,0.05,64.03
872,2025-11-29,11,2025,C147,P056,D3 Formulations,6,15.89,0.05,90.57
872,2025-11-29,11,2025,C147,P231,Herbs,3,24.63,0.05,70.2
873,2025-01-20,1,2025,C018,P126,Nutritional Accessories,2,14.54,0.12,25.59
873,2025-01-20,1,2025,C018,P106,B Formulations,1,29.05,0.12,25.56
873,2025-01-20,1,2025,C018,P100,Minerals,3,13.69,0.12,36.14
873,2025-01-20,1,2025,C018,P066,B Formulations,3,8.7,0.12,22.97
873,2025-01-20,1,2025,C018,P057,Nutritional Accessories,1,9.29,0.12,8.18
874,2025-03-13,3,2025,C174,P113,Nutritional Accessories,2,6.71,0.15,11.41
874,2025-03-13,3,2025,C174,P053,C Formulations,1,17.22,0.15,14.64
874,2025-03-13,3,2025,C174,P054,D3 Formulations,1,33.17,0.15,28.19
874,2025-03-13,3,2025,C174,P084,Nutritional Accessories,1,6.15,0.15,5.23
874,2025-03-13,3,2025,C174,P017,D3 Formulations,1,13.3,0.15,11.3
875,2025-11-18,11,2025,C089,P181,Minerals,10,34.3,0.1,308.7
875,2025-11-18,11,2025,C089,P183,Herbs,2,15.37,0.1,27.67
876,2025-09-05,9,2025,C021,P027,Herbs,6,12.95,0.1,69.93
876,2025-09-05,9,2025,C021,P054,D3 Formulations,2,33.17,0.1,59.71
876,2025-09-05,9,2025,C021,P089,D3 Formulations,2,12.5,0.1,22.5
876,2025-09-05,9,2025,C021,P087,Herbs,4,26.06,0.1,93.82
877,2025-04-14,4,2025,C176,P122,Minerals,1,18.42,0.12,16.21
877,2025-04-14,4,2025,C176,P154,C Formulations,1,26.36,0.12,23.2
877,2025-04-14,4,2025,C176,P140,Multiple Formulas,1,31.44,0.12,27.67
877,2025-04-14,4,2025,C176,P168,Essential Fatty Acids,2,29.86,0.12,52.55
877,2025-04-14,4,2025,C176,P120,Minerals,2,6.45,0.12,11.35
877,2025-04-14,4,2025,C176,P095,Herbs,1,30.63,0.12,26.95
877,2025-04-14,4,2025,C176,P204,Multiple Formulas,1,18.17,0.12,15.99
877,2025-04-14,4,2025,C176,P099,Herbs,2,16.66,0.12,29.32
877,2025-04-14,4,2025,C176,P158,B Formulations,1,16.89,0.12,14.86
877,2025-04-14,4,2025,C176,P075,Minerals,3,28.62,0.12,75.56
877,2025-04-14,4,2025,C176,P082,D3 Formulations,2,8.94,0.12,15.73
877,2025-04-14,4,2025,C176,P222,C Formulations,2,24.42,0.12,42.98
877,2025-04-14,4,2025,C176,P029,Nutritional Accessories,3,20.19,0.12,53.3
877,2025-04-14,4,2025,C176,P186,Minerals,2,18.73,0.12,32.96
877,2025-04-14,4,2025,C176,P136,Minerals,2,23.84,0.12,41.96
878,2025-06-07,6,2025,C006,P175,Nutritional Accessories,2,8.48,0.12,14.92
878,2025-06-07,6,2025,C006,P115,Essential Fatty Acids,6,11.14,0.12,58.82
878,2025-06-07,6,2025,C006,P059,C Formulations,3,31.44,0.12,83.0
878,2025-06-07,6,2025,C006,P187,B Formulations,5,8.28,0.12,36.43
878,2025-06-07,6,2025,C006,P241,B Formulations,2,17.2,0.12,30.27
878,2025-06-07,6,2025,C006,P179,Multiple Formulas,2,24.49,0.12,43.1
878,2025-06-07,6,2025,C006,P039,Multiple Formulas,10,21.54,0.12,189.55
878,2025-06-07,6,2025,C006,P134,Minerals,4,22.53,0.12,79.31
878,2025-06-07,6,2025,C006,P172,Minerals,2,28.33,0.12,49.86
878,2025-06-07,6,2025,C006,P003,Minerals,5,30.96,0.12,136.22
879,2025-12-08,12,2025,C104,P210,Minerals,2,7.33,0.15,12.46
879,2025-12-08,12,2025,C104,P212,Essential Fatty Acids,5,30.81,0.15,130.94
880,2025-12-02,12,2025,C073,P093,B Formulations,1,27.65,0.12,24.33
880,2025-12-02,12,2025,C073,P186,Minerals,2,18.73,0.12,32.96
880,2025-12-02,12,2025,C073,P246,Herbs,1,8.92,0.12,7.85
881,2025-05-27,5,2025,C018,P121,Nutritional Accessories,3,32.92,0.0,98.76
882,2025-11-21,11,2025,C109,P181,Minerals,1,34.3,0.12,30.18
883,2025-04-11,4,2025,C067,P226,B Formulations,2,20.59,0.2,32.94
883,2025-04-11,4,2025,C067,P158,B Formulations,4,16.89,0.2,54.05
883,2025-04-11,4,2025,C067,P151,C Formulations,6,20.54,0.2,98.59
883,2025-04-11,4,2025,C067,P079,Essential Fatty Acids,4,32.06,0.2,102.59
883,2025-04-11,4,2025,C067,P067,D3 Formulations,1,32.02,0.2,25.62
883,2025-04-11,4,2025,C067,P233,D3 Formulations,2,22.99,0.2,36.78
883,2025-04-11,4,2025,C067,P015,Nutritional Accessories,1,34.18,0.2,27.34
883,2025-04-11,4,2025,C067,P113,Nutritional Accessories,1,6.71,0.2,5.37
884,2025-09-09,9,2025,C038,P096,Herbs,1,25.07,0.15,21.31
884,2025-09-09,9,2025,C038,P132,Minerals,6,33.15,0.15,169.06
885,2025-06-12,6,2025,C033,P064,Multiple Formulas,2,21.36,0.0,42.72
885,2025-06-12,6,2025,C033,P120,Minerals,3,6.45,0.0,19.35
885,2025-06-12,6,2025,C033,P076,B Formulations,4,24.62,0.0,98.48
885,2025-06-12,6,2025,C033,P135,Essential Fatty Acids,3,8.82,0.0,26.46
885,2025-06-12,6,2025,C033,P177,C Formulations,5,21.41,0.0,107.05
885,2025-06-12,6,2025,C033,P047,Nutritional Accessories,1,6.48,0.0,6.48
885,2025-06-12,6,2025,C033,P094,Herbs,2,24.84,0.0,49.68
885,2025-06-12,6,2025,C033,P191,Essential Fatty Acids,2,26.18,0.0,52.36
886,2025-09-30,9,2025,C044,P178,C Formulations,1,21.68,0.0,21.68
887,2025-04-17,4,2025,C068,P188,Essential Fatty Acids,10,6.74,0.05,64.03
887,2025-04-17,4,2025,C068,P176,Herbs,2,7.5,0.05,14.25
887,2025-04-17,4,2025,C068,P205,D3 Formulations,3,13.18,0.05,37.56
887,2025-04-17,4,2025,C068,P052,Herbs,3,26.04,0.05,74.21
887,2025-04-17,4,2025,C068,P223,Herbs,4,7.31,0.05,27.78
887,2025-04-17,4,2025,C068,P095,Herbs,1,30.63,0.05,29.1
887,2025-04-17,4,2025,C068,P221,C Formulations,1,23.86,0.05,22.67
887,2025-04-17,4,2025,C068,P018,Nutritional Accessories,3,20.42,0.05,58.2
887,2025-04-17,4,2025,C068,P158,B Formulations,2,16.89,0.05,32.09
887,2025-04-17,4,2025,C068,P167,Nutritional Accessories,6,7.08,0.05,40.36
888,2025-02-17,2,2025,C060,P113,Nutritional Accessories,4,6.71,0.12,23.62
888,2025-02-17,2,2025,C060,P220,Essential Fatty Acids,5,17.56,0.12,77.26
888,2025-02-17,2,2025,C060,P174,D3 Formulations,1,24.06,0.12,21.17
888,2025-02-17,2,2025,C060,P104,D3 Formulations,2,31.87,0.12,56.09
888,2025-02-17,2,2025,C060,P003,Minerals,5,30.96,0.12,136.22
888,2025-02-17,2,2025,C060,P093,B Formulations,4,27.65,0.12,97.33
888,2025-02-17,2,2025,C060,P160,D3 Formulations,1,22.77,0.12,20.04
888,2025-02-17,2,2025,C060,P027,Herbs,6,12.95,0.12,68.38
889,2025-03-19,3,2025,C101,P039,Multiple Formulas,3,21.54,0.15,54.93
889,2025-03-19,3,2025,C101,P028,B Formulations,2,10.2,0.15,17.34
889,2025-03-19,3,2025,C101,P036,Minerals,1,16.67,0.15,14.17
889,2025-03-19,3,2025,C101,P164,D3 Formulations,1,14.31,0.15,12.16
890,2025-08-09,8,2025,C161,P184,C Formulations,1,29.06,0.12,25.57
891,2025-12-26,12,2025,C032,P207,Nutritional Accessories,5,27.98,0.0,139.9
891,2025-12-26,12,2025,C032,P104,D3 Formulations,5,31.87,0.0,159.35
892,2025-06-07,6,2025,C045,P112,Essential Fatty Acids,5,14.14,0.12,62.22
892,2025-06-07,6,2025,C045,P196,B Formulations,1,21.93,0.12,19.3
892,2025-06-07,6,2025,C045,P001,Essential Fatty Acids,1,18.39,0.12,16.18
893,2025-07-23,7,2025,C120,P111,Nutritional Accessories,2,26.95,0.1,48.51
893,2025-07-23,7,2025,C120,P094,Herbs,1,24.84,0.1,22.36
894,2025-06-28,6,2025,C179,P249,Multiple Formulas,2,25.81,0.15,43.88
894,2025-06-28,6,2025,C179,P116,D3 Formulations,4,33.27,0.15,113.12
895,2025-03-18,3,2025,C118,P102,B Formulations,2,34.22,0.2,54.75
896,2025-06-01,6,2025,C114,P150,Nutritional Accessories,3,20.83,0.0,62.49
896,2025-06-01,6,2025,C114,P072,B Formulations,3,27.05,0.0,81.15
897,2025-05-01,5,2025,C178,P134,Minerals,1,22.53,0.1,20.28
897,2025-05-01,5,2025,C178,P029,Nutritional Accessories,2,20.19,0.1,36.34
897,2025-05-01,5,2025,C178,P142,Multiple Formulas,2,26.21,0.1,47.18
898,2025-12-19,12,2025,C157,P244,Multiple Formulas,2,11.68,0.12,20.56
898,2025-12-19,12,2025,C157,P164,D3 Formulations,5,14.31,0.12,62.96
898,2025-12-19,12,2025,C157,P229,Multiple Formulas,1,10.73,0.12,9.44
898,2025-12-19,12,2025,C157,P112,Essential Fatty Acids,2,14.14,0.12,24.89
898,2025-12-19,12,2025,C157,P236,D3 Formulations,4,17.26,0.12,60.76
899,2025-02-10,2,2025,C170,P197,B Formulations,4,26.72,0.1,96.19
899,2025-02-10,2,2025,C170,P115,Essential Fatty Acids,5,11.14,0.1,50.13
900,2025-08-27,8,2025,C164,P225,B Formulations,1,24.15,0.12,21.25
900,2025-08-27,8,2025,C164,P076,B Formulations,3,24.62,0.12,65.0
900,2025-08-27,8,2025,C164,P072,B Formulations,3,27.05,0.12,71.41
900,2025-08-27,8,2025,C164,P009,Essential Fatty Acids,4,15.79,0.12,55.58
900,2025-08-27,8,2025,C164,P033,D3 Formulations,3,28.09,0.12,74.16
900,2025-08-27,8,2025,C164,P023,B Formulations,3,20.58,0.12,54.33
900,2025-08-27,8,2025,C164,P143,D3 Formulations,4,26.37,0.12,92.82
900,2025-08-27,8,2025,C164,P183,Herbs,3,15.37,0.12,40.58
901,2025-10-17,10,2025,C026,P180,C Formulations,3,27.06,0.2,64.94
902,2025-01-30,1,2025,C137,P006,Nutritional Accessories,2,18.1,0.1,32.58
902,2025-01-30,1,2025,C137,P067,D3 Formulations,2,32.02,0.1,57.64
902,2025-01-30,1,2025,C137,P073,Multiple Formulas,3,32.02,0.1,86.45
902,2025-01-30,1,2025,C137,P153,Multiple Formulas,1,24.85,0.1,22.36
903,2025-12-19,12,2025,C128,P185,Multiple Formulas,1,13.85,0.0,13.85
903,2025-12-19,12,2025,C128,P204,Multiple Formulas,5,18.17,0.0,90.85
904,2025-04-19,4,2025,C028,P208,D3 Formulations,4,6.42,0.0,25.68
904,2025-04-19,4,2025,C028,P028,B Formulations,2,10.2,0.0,20.4
904,2025-04-19,4,2025,C028,P220,Essential Fatty Acids,3,17.56,0.0,52.68
904,2025-04-19,4,2025,C028,P111,Nutritional Accessories,5,26.95,0.0,134.75
905,2025-09-24,9,2025,C006,P058,Multiple Formulas,2,32.82,0.12,57.76
905,2025-09-24,9,2025,C006,P110,Essential Fatty Acids,2,11.66,0.12,20.52
905,2025-09-24,9,2025,C006,P156,B Formulations,5,31.81,0.12,139.96
905,2025-09-24,9,2025,C006,P114,Herbs,2,24.72,0.12,43.51
905,2025-09-24,9,2025,C006,P002,D3 Formulations,3,29.72,0.12,78.46
905,2025-09-24,9,2025,C006,P007,Minerals,5,12.44,0.12,54.74
905,2025-09-24,9,2025,C006,P045,D3 Formulations,3,23.14,0.12,61.09
